,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
1026,35.0,0.02116703987121582,41.337853820074116,-1.3378538200741161
1027,32.0,0.021053791046142578,37.997907276968725,2.002092723031275
1028,32.0,0.021237611770629883,37.66901893867104,2.3309810613289628
1029,34.0,0.020964384078979492,40.54495456664885,-0.5449545666488476
1030,35.0,0.021233797073364258,41.20789122062407,-1.2078912206240702
1031,34.0,0.02101445198059082,40.448354341339446,-0.44835434133944574
1032,33.0,0.021179676055908203,38.95243712992773,1.0475628700722694
1033,34.0,0.021180152893066406,40.13191048673961,-0.13191048673961348
1034,33.0,0.021212339401245117,38.892457092760566,1.1075429072394343
1035,32.0,0.020812034606933594,38.439297988360906,1.5607020116390942
1036,34.0,0.02108311653137207,40.316620113311245,-0.3166201133112452
1037,34.0,0.02085256576538086,40.76236994351833,-0.7623699435183298
1038,33.0,0.020787715911865234,39.68689987383874,0.3131001261612596
1039,33.0,0.020826339721679688,39.61329792105504,0.3867020789449569
1040,34.0,0.020821571350097656,40.823047680117256,-0.8230476801172557
1041,34.0,0.02103257179260254,40.413507600575855,-0.4135076005758549
1042,33.0,0.02081775665283203,39.629630308305465,0.3703696916945347
1043,33.0,0.020731687545776367,39.79415559772296,0.20584440227703737
1044,33.0,0.02071857452392578,39.8193417721519,0.18065822784809882
1045,35.0,0.021260738372802734,41.155673178280665,-1.155673178280665
1046,34.0,0.02130293846130371,39.90059876218509,0.0994012378149094
1047,33.0,0.021213054656982422,38.89114572796547,1.1088542720345274
1048,34.0,0.021210193634033203,40.0750702547155,-0.07507025471549866
1049,34.0,0.02125692367553711,39.98697144395343,0.013028556046570827
1050,32.0,0.0211789608001709,37.773335884995106,2.226664115004894
1051,34.0,0.021276235580444336,39.95067627382647,0.04932372617353309
1052,35.0,0.021081924438476562,41.504749841671945,-1.504749841671945
1053,34.0,0.02106022834777832,40.36043607711727,-0.36043607711727077
1054,33.0,0.021252155303955078,38.819592093158924,1.1804079068410758
1055,34.0,0.020780324935913086,40.90407645796762,-0.9040764579676193
1056,35.0,0.020939350128173828,41.78735226470521,-1.7873522647052127
1057,33.0,0.020873308181762695,39.52416132679985,0.47583867320015116
1058,32.0,0.020761966705322266,38.53199513102593,1.4680048689740701
1059,35.0,0.020873069763183594,41.920043861653035,-1.9200438616530349
